,person_1,person_2
4312,13518,9958
4313,6642,1777
4314,11421,12239
4315,5539,1222
4316,17874,10474
4317,17629,12720
4318,15525,15580
4319,14248,14964
4320,7892,4331
4321,15714,11823
4322,3153,6423
4323,12484,12998
4324,14110,16636
4325,2251,8944
4326,4380,5883
4327,16771,16693
4328,10829,17242
4329,779,8754
4330,579,15112
4331,4810,4115
4332,1497,3222
4333,9727,18542
4334,15070,15081
4335,13007,18442
4336,9331,16554
4337,8954,4412
4338,9722,18410
4339,14695,17338
4340,13688,17163
4341,14021,15390
4342,11017,16425
4343,17248,18814
4344,11839,11750
4345,5356,8548
4346,4979,7398
4347,13717,10666
4348,1208,4391
4349,4131,5948
4350,15083,11795
4351,1655,4612
4352,8061,913
4353,4769,4403
4354,5411,4986
4355,11384,11571
4356,14723,13825
4357,16243,10723
4358,13526,15086
4359,12633,11598
4360,6872,6060
4361,15440,17222
4362,9422,9872
4363,15530,13675
4364,15429,15670
4365,17361,15613
4366,12216,18612
4367,2267,3940
4368,5588,9121
4369,5068,3864
4370,4988,419
4371,2583,1851
4372,7638,3344
4373,9147,7954
4374,4208,7089
4375,5989,3787
4376,4320,6724
4377,9185,495
4378,5589,4118
4379,5521,989
4380,18245,18389
4381,15163,12292
4382,10827,13830
4383,3572,1228
4384,16635,16960
4385,5747,5766
4386,4258,7292
4387,1916,3475
4388,11964,9378
4389,9531,10804
4390,16767,16613
4391,15980,13492
4392,11478,14731
4393,394,5545
4394,17690,13435
4395,10130,16796
4396,6960,2936
4397,7940,7595
4398,41,7908
4399,8566,5184
4400,15150,1361
4401,15768,14875
4402,589,3430
4403,6022,2140
4404,5252,6613
4405,13906,12069
4406,9881,11259
4407,1173,4952
4408,9804,18216
4409,12004,10131
4410,15260,17170
4411,3582,5751
4412,3291,8567
4413,18503,12691
4414,1920,2665
4415,15593,11859
4416,16079,9557
4417,8812,2318
4418,17459,11551
4419,2628,1322
4420,9185,5768
4421,10930,9448
4422,16310,18045
4423,14332,16189
4424,13825,16734
4425,9301,2737
4426,16987,9891
4427,8727,3266
4428,11217,10385
4429,15766,12735
4430,17070,9702
4431,14176,9607
4432,3019,3951
4433,9182,161
4434,14184,16831
4435,2154,4772
4436,10755,14717
4437,12221,14063
4438,16243,14237
4439,11144,10918
4440,3008,814
4441,10853,12331
4442,17721,13285
4443,18692,16957
4444,4287,7002
4445,4846,6208
4446,17935,11446
4447,4077,2024
4448,9090,8313
4449,12236,16378
4450,8058,1473
4451,408,16637
4452,15169,12954
4453,2507,6216
4454,8357,5924
4455,6660,9278
4456,10397,14570
4457,14036,10207
4458,8161,4542
4459,15931,14783
4460,3016,7619
4461,17510,12087
4462,467,4277
4463,3127,42
4464,1736,8729
4465,1204,2552
4466,16711,12741
4467,12373,16437
4468,13645,10383
4469,16797,10630
4470,15393,11811
4471,169,9247
4472,5160,3385
4473,4189,7242
4474,643,8445
4475,6580,2014
4476,10760,16116
4477,15608,12666
4478,10440,11431
4479,4942,2015
4480,10605,15731
4481,212,8253
4482,17699,15388
4483,10149,11782
4484,10668,17861
4485,17983,16011
4486,14153,17412
4487,13974,16328
4488,18654,18467
4489,10614,12173
4490,7189,9274
4491,14441,16075
4492,12569,17934
4493,11241,10658
4494,13708,11253
4495,11792,16686
4496,5829,6499
4497,15623,12251
4498,17703,10017
4499,2271,5943
4500,17510,9421
4501,14782,12940
4502,4871,8642
4503,9939,17471
4504,12415,17280
4505,17902,12395
4506,15770,12797
4507,14881,15985
4508,911,7257
4509,9047,6221
4510,403,4041
4511,2454,7815
4512,16964,10270
4513,18420,14252
4514,11860,13594
4515,15838,14743
4516,9642,13202
4517,10164,10052
4518,10829,15617
4519,6877,458
4520,18823,15720
4521,7821,4567
4522,1619,6970
4523,5087,1826
4524,5285,8210
4525,3159,2659
4526,1618,6981
4527,3649,6745
4528,3470,5089
4529,7319,3683
4530,11440,12038
4531,3870,4431
4532,12531,10053
4533,252,6559
4534,18030,12044
4535,16713,12118
4536,2685,1696
4537,3361,6448
4538,3959,1456
4539,4370,255
4540,7311,7912
4541,9305,6741
4542,6690,7401
4543,9323,3491
4544,10780,10642
4545,5496,3818
4546,10509,14859
4547,16317,13655
4548,1619,6489
4549,10268,13327
4550,1173,7779
4551,6805,5769
4552,5611,3992
4553,8368,2073
4554,10494,18618
4555,6890,3869
4556,15583,16268
4557,15628,18736
4558,13882,16906
4559,2653,8200
4560,14635,15001
4561,18823,16792
4562,16267,10893
4563,18727,15259
4564,6555,6829
4565,845,6330
4566,3151,8485
4567,12366,15272
4568,10422,11617
4569,15560,10024
4570,16224,15426
4571,7856,1404
4572,14836,10647
4573,15894,14098
4574,5351,6281
4575,1166,67
4576,6367,7362
4577,4183,4426
4578,827,4023
4579,11644,17821
4580,379,5387
4581,6655,7625
4582,4320,2185
4583,10569,16176
4584,16830,17011
4585,1546,2263
4586,2040,224
4587,2801,1472
4588,3854,5739
4589,151,1167
4590,17703,15982
4591,3850,2156
4592,12710,15398
4593,1812,2052
4594,4967,3970
4595,16079,13051
4596,5667,1224
4597,16179,15244
4598,13918,18011
4599,2584,6404
4600,3586,1383
4601,8216,3858
4602,12314,9583
4603,4601,5116
4604,13221,14331
4605,729,1439
4606,10554,17932
4607,16500,10376
4608,13101,10578
4609,6821,3027
4610,14185,17820
4611,3113,4205
4612,16084,14388
4613,2747,7785
4614,6250,6456
4615,7953,3898
4616,18427,13977
4617,3803,3898
4618,7696,5508
4619,18274,16040
4620,1756,4100
4621,7193,2715
4622,16612,13841
4623,6119,7158
4624,2194,1063
4625,17703,12583
4626,12662,15418
4627,17342,16200
4628,16163,15772
4629,10095,16005
4630,16150,18687
4631,2253,4414
4632,4631,8878
4633,12948,16295
4634,15424,11925
4635,7696,5271
4636,16313,12008
4637,306,2649
4638,4317,6282
4639,14899,12012
4640,544,3689
4641,11676,18212
4642,11498,18822
4643,3755,6347
4644,15037,11313
4645,2662,8926
4646,9150,3190
4647,10602,17478
4648,8937,919
4649,17355,10444
4650,404,2395
4651,2447,5442
4652,7181,4989
4653,14204,11183
4654,11229,17993
4655,8680,4425
4656,17703,4924
4657,17308,11521
4658,2886,7647
4659,16310,11615
4660,2469,4168
4661,9079,5802
4662,5202,8002
4663,15867,16532
4664,4625,903
4665,15702,9507
4666,12322,14312
4667,16048,17047
4668,13796,15198
4669,7084,2819
4670,5118,6771
4671,12956,14279
4672,11189,12532
4673,8654,5337
4674,16516,14979
4675,11507,15661
4676,13653,13835
4677,18095,18447
4678,4854,802
4679,8066,6029
4680,737,2381
4681,6176,6055
4682,17863,9852
4683,14872,5853
4684,2330,9257
4685,7728,7981
4686,4006,6980
4687,3283,8359
4688,3016,3624
4689,8587,927
4690,2792,1851
4691,6310,1211
4692,13506,16713
4693,2949,1582
4694,11622,14076
4695,16189,9649
4696,10397,12834
4697,3840,650
4698,14795,17943
4699,1369,2109
4700,10597,16673
4701,4234,7359
4702,16212,10666
4703,3730,4270
4704,17632,14886
4705,15566,17157
4706,1158,6146
4707,12261,14790
4708,11061,18619
4709,8937,595
4710,15727,10897
4711,14292,12686
4712,17149,17073
4713,18153,10516
4714,17557,13136
4715,8181,4113
4716,18742,10861
4717,2058,8588
4718,5936,110
4719,12604,12600
4720,14168,10654
4721,4557,5244
4722,9380,12578
4723,12077,9454
4724,16430,17227
4725,2579,465
4726,10754,14673
4727,4967,9301
4728,9847,15936
4729,2348,4238
4730,13690,14806
4731,7443,7039
4732,15581,11161
4733,3106,5531
4734,15804,10685
4735,7094,4645
4736,15157,11006
4737,18202,15865
4738,11189,14066
4739,15043,9456
4740,18722,16846
4741,13552,13911
4742,7911,8976
4743,4780,2262
4744,17703,13323
4745,14176,16868
4746,2429,495
4747,2329,2635
4748,6407,2330
4749,11635,9699
4750,13048,10760
4751,7284,3531
4752,917,7417
4753,8005,18010
4754,1567,7144
4755,3586,4185
4756,2071,1111
4757,17638,15405
4758,5245,549
4759,17181,11687
4760,12523,17129
4761,3625,6948
4762,5011,2811
4763,12459,11985
4764,9730,13031
4765,17690,17723
4766,12131,17368
4767,2733,1585
4768,5415,8951
4769,988,278
4770,5925,2894
4771,11086,16757
4772,6093,13709
4773,5188,2815
4774,11290,11446
4775,16119,16925
4776,6362,3487
4777,2806,5146
4778,2483,5791
4779,7297,4483
4780,3545,5046
4781,750,3823
4782,15393,12611
4783,16449,17492
4784,12318,17785
4785,18639,18086
4786,6020,7083
4787,372,9120
4788,5442,7889
4789,13806,9623
4790,2221,6393
4791,13502,16997
4792,9351,16936
4793,11472,14837
4794,9283,1614
4795,18017,17498
4796,15405,15573
4797,5973,1191
4798,3688,1678
4799,11009,12735
4800,18197,10411
4801,17750,12587
4802,5048,8176
4803,8612,4692
4804,6952,7033
4805,15356,18544
4806,6468,8969
4807,3335,2319
4808,6311,6872
4809,8704,260
4810,466,3562
4811,18869,17227
4812,14685,15341
4813,11898,10178
4814,16860,10042
4815,1971,8047
4816,17477,10522
4817,15614,16512
4818,9324,5720
4819,1848,54
4820,5496,8287
4821,2251,8312
4822,6739,4182
4823,735,9028
4824,1082,1170
4825,12697,15005
4826,12242,18597
4827,5040,7034
4828,16463,14864
4829,13150,13429
4830,18246,17649
4831,10448,9529
4832,17720,17224
4833,18489,18736
4834,18723,17354
4835,5895,2145
4836,9629,10395
4837,8573,9000
4838,7426,2616
4839,11310,16019
4840,18379,2621
4841,8929,9011
4842,5760,7604
4843,16694,15748
4844,10932,15222
4845,15724,14610
4846,6552,905
4847,4486,5284
4848,1727,3018
4849,3680,1787
4850,16654,9409
4851,18352,15043
4852,7328,7702
4853,18517,14595
4854,6093,455
4855,7453,8281
4856,1084,6640
4857,1079,2572
4858,2026,4404
4859,14150,13605
4860,5850,6651
4861,17703,3654
4862,2576,7345
4863,6730,1706
4864,16298,17340
4865,15725,14708
4866,5504,1486
4867,8266,6824
4868,4516,405
4869,5206,9189
4870,17803,10523
4871,6815,5804
4872,3435,1572
4873,12951,13418
4874,13522,14582
4875,11091,9740
4876,6396,1927
4877,3749,1710
4878,14441,15724
4879,8597,5652
4880,105,5605
4881,18843,14487
4882,14979,11802
4883,11431,13952
4884,17645,13750
4885,8105,9211
4886,10739,14653
4887,17786,12862
4888,7249,6418
4889,15760,14002
4890,9919,15883
4891,7080,3113
4892,11065,9683
4893,14890,9350
4894,10040,10959
4895,15639,12133
4896,8061,6382
4897,14921,10933
4898,16582,12552
4899,5315,6855
4900,2921,1424
4901,8910,3604
4902,18202,14315
4903,8547,881
4904,18869,16405
4905,17974,13181
4906,10000,15939
4907,18495,12253
4908,9407,9666
4909,11841,9626
4910,5353,6027
4911,15579,17607
4912,9766,17475
4913,17288,12944
4914,962,6643
4915,15150,10959
4916,10963,16448
4917,7933,2830
4918,9764,17084
4919,13103,16983
4920,1529,5290
4921,5104,2535
4922,5780,3253
4923,8728,8892
4924,12532,18290
4925,7299,1445
4926,14749,9910
4927,9304,1056
4928,1369,2756
4929,8005,11092
4930,12421,15730
4931,878,2709
4932,7796,8292
4933,13903,16488
4934,10664,14068
4935,3525,7397
4936,15883,10913
4937,1468,5893
4938,10538,17148
4939,6634,8364
4940,2521,8766
4941,9919,10556
4942,1257,1524
4943,17142,18723
4944,18338,15584
4945,17680,9830
4946,10224,13967
4947,11006,13161
4948,4578,5202
4949,1659,293
4950,5694,3921
4951,4256,1027
4952,3157,56
4953,12840,13148
4954,7171,5711
4955,12057,18430
4956,6030,1876
4957,10056,15799
4958,13705,13855
4959,16501,12511
4960,15770,12067
4961,17703,8820
4962,8143,5010
4963,15612,11246
4964,14992,11559
4965,11592,14855
4966,8717,8902
4967,10748,12436
4968,2510,3485
4969,15098,17966
4970,6163,8648
4971,18557,12826
4972,1879,1502
4973,16855,12953
4974,17464,13588
4975,16543,18247
4976,4446,7170
4977,10446,9371
4978,8737,4146
4979,9709,15489
4980,10428,13269
4981,12379,14645
4982,13495,17965
4983,8590,7332
4984,3159,2987
4985,6658,8772
4986,1530,290
4987,5324,1573
4988,13870,14892
4989,226,5825
4990,8435,2405
4991,10379,14968
4992,16022,9449
4993,1338,5088
4994,12284,9439
4995,15743,15725
4996,13317,14524
4997,18816,12122
4998,4909,6849
4999,3638,8148
5000,15776,15674
5001,2015,2806
5002,11670,16045
5003,13217,18152
5004,16470,14053
5005,16088,17533
5006,17988,11170
5007,10250,11358
5008,5927,773
5009,5448,3317
5010,12073,11810
5011,11565,13992
5012,1417,7631
5013,3110,4392
5014,9407,9614
5015,7512,436
5016,13624,10167
5017,1927,7483
5018,11510,16231
5019,1353,8933
5020,12415,15762
5021,17703,10486
5022,4593,2072
5023,2350,3203
5024,8755,3954
5025,11983,13620
5026,1127,8871
5027,11065,17706
5028,18510,10397
5029,3947,7079
5030,8556,4063
5031,16822,12425
5032,16716,15307
5033,18635,9600
5034,14034,15011
5035,15572,10033
5036,2600,983
5037,9262,3045
5038,14187,10140
5039,2879,5895
5040,3480,4548
5041,17405,9862
5042,5265,400
5043,13500,10160
5044,18484,15684
5045,1763,4833
5046,9463,10927
5047,10937,15673
5048,1920,7199
5049,5106,6931
5050,5045,3403
5051,2229,8083
5052,18043,18570
5053,13511,15250
5054,2577,497
5055,2114,954
5056,4372,925
5057,11264,14489
5058,5052,5987
5059,10874,12187
5060,1807,5651
5061,6915,4791
5062,7915,4341
5063,8564,5689
5064,3539,1893
5065,18842,12820
5066,5460,6738
5067,13838,16803
5068,14470,10545
5069,10610,13687
5070,16369,11547
5071,17505,17641
5072,14894,17016
5073,2167,993
5074,7266,5721
5075,4181,1588
5076,8147,4061
5077,9987,18314
5078,12577,15244
5079,2329,1104
5080,17480,9895
5081,1382,5710
5082,8275,8547
5083,6905,5584
5084,12576,17461
5085,17746,11052
5086,16341,9453
5087,16880,12371
5088,15545,18075
5089,15482,16201
5090,6601,4960
5091,13731,13929
5092,8218,4921
5093,3401,8315
5094,604,10377
5095,16992,9902
5096,11202,17942
5097,12118,16355
5098,6169,3413
5099,6715,6727
5100,9134,163
5101,3118,5930
5102,15369,14186
5103,9768,12995
5104,5173,821
5105,2008,6279
5106,15744,13770
5107,332,1302
5108,4663,4106
5109,2922,847
5110,10122,12075
5111,8283,2857
5112,1353,3874
5113,12919,6000
5114,7145,5409
5115,5827,2115
5116,4256,4982
5117,9067,4237
5118,13953,12849
5119,2124,5867
5120,6128,2554
5121,6940,7399
5122,13043,11657
5123,16501,13475
5124,841,7188
5125,18191,17869
5126,14568,14231
5127,8144,1454
5128,5304,6671
5129,8163,8804
5130,10496,14750
5131,18421,13309
5132,12927,13099
5133,974,4437
5134,11001,16545
5135,13181,14013
5136,16597,12776
5137,11093,14488
5138,6270,35
5139,7696,6351
5140,11438,15434
5141,13819,13917
5142,8228,9917
5143,8895,6347
5144,5370,5634
5145,11171,12285
5146,4137,4960
5147,6733,5166
5148,14629,12014
5149,11689,16402
5150,12604,16977
5151,8670,3579
5152,6950,6362
5153,7521,3044
5154,17355,14988
5155,6475,3138
5156,8775,2111
5157,4388,7061
5158,15453,11165
5159,15674,13036
5160,1958,6977
5161,15229,12601
5162,3672,9163
5163,5796,5487
5164,12654,15194
5165,1782,3514
5166,3360,8132
5167,18147,10482
5168,18736,17329
5169,1727,8784
5170,8598,1647
5171,13635,16545
5172,12065,10628
5173,6864,4338
5174,8349,4845
5175,5933,215
5176,3167,3210
5177,183,2114
5178,6515,6939
5179,7934,1979
5180,5069,12860
5181,18709,13280
5182,16828,18031
5183,1151,429
5184,16394,12343
5185,4633,366
5186,16197,9555
5187,8964,8371
5188,5521,2954
5189,12136,11715
5190,7394,7122
5191,17951,14318
5192,9457,15699
5193,13119,12153
5194,11466,13120
5195,16561,12433
5196,15616,16607
5197,2123,3194
5198,4370,1264
5199,15779,14223
5200,12751,9801
5201,14715,11992
5202,15943,15289
5203,1358,8649
5204,16156,15178
5205,12789,10273
5206,12371,17903
5207,10943,9831
5208,17470,10029
5209,13638,11180
5210,6093,15419
5211,13383,13791
5212,18063,13457
5213,6387,4990
5214,8737,8461
5215,14103,12304
5216,1042,7752
5217,6205,8433
5218,109,3987
5219,16211,11255
5220,18537,16699
5221,6030,3578
5222,14985,11087
5223,17498,16834
5224,14820,16852
5225,16724,16371
5226,13182,18709
5227,1656,4529
5228,17461,13351
5229,14460,11354
5230,18172,13974
5231,665,8105
5232,3039,5012
5233,17666,17159
5234,5246,7964
5235,117,2776
5236,10804,16170
5237,10321,12869
5238,12097,11173
5239,4948,7937
5240,5351,4119
5241,17703,18685
5242,18275,3998
5243,12248,15689
5244,13726,15760
5245,7923,3361
5246,9029,1030
5247,2899,1694
5248,16724,11000
5249,18764,18065
5250,16834,17498
5251,15524,11998
5252,6617,18740
5253,13353,13051
5254,1469,4151
5255,13579,17897
5256,15495,16647
5257,18566,12178
5258,2237,9122
5259,9132,9066
5260,2335,2417
5261,15150,12530
5262,18362,15657
5263,6580,941
5264,9824,16639
5265,1611,1018
5266,4509,2473
5267,12399,12898
5268,13680,12056
5269,9405,9567
5270,17703,12766
5271,14674,11960
5272,3716,8840
5273,8557,6237
5274,17142,15411
5275,17048,15903
5276,8354,5341
5277,16551,11713
5278,14712,16391
5279,17916,13194
5280,14916,10332
5281,9863,10361
5282,8509,9252
5283,509,9202
5284,3560,1716
5285,10099,17886
5286,11865,18326
5287,15921,14836
5288,6739,7455
5289,7447,3333
5290,6826,8812
5291,14671,17362
5292,3098,5086
5293,957,8904
5294,11137,15774
5295,9545,13661
5296,773,3509
5297,13826,9806
5298,5795,6198
5299,5252,6178
5300,17703,17027
5301,242,7204
5302,18580,11551
5303,17703,1305
5304,13638,12535
5305,10173,15784
5306,2616,92
5307,9822,13347
5308,17608,14247
5309,3211,9138
5310,12600,14467
5311,2114,937
5312,11126,13669
5313,15423,18783
5314,5576,331
5315,13231,11790
5316,7046,6190
5317,13229,15505
5318,15137,12510
5319,15990,14628
5320,10431,11056
5321,10494,18546
5322,6487,3360
5323,14197,9989
5324,12386,17799
5325,13925,18428
5326,14908,1510
5327,17046,15069
5328,17927,13619
5329,13498,16319
5330,9885,14074
5331,5748,1584
5332,10312,13313
5333,16189,15424
5334,14045,16392
5335,5675,8872
5336,201,8968
5337,8565,2267
5338,5406,4770
5339,10441,11109
5340,6033,583
5341,4155,3308
5342,14248,15324
5343,9783,17759
5344,10967,9489
5345,5907,3645
5346,15305,10427
5347,9961,10918
5348,15427,12373
5349,9890,13506
5350,11507,13802
5351,16962,9448
5352,6093,1841
5353,12444,17037
5354,11553,12035
5355,12270,13557
5356,9371,10446
5357,10476,14749
5358,5493,6694
5359,9104,6186
5360,13501,14298
5361,6093,1214
5362,9244,374
5363,10982,10146
5364,9754,13451
5365,15877,11494
5366,16114,17013
5367,9916,9372
5368,14439,17248
5369,18770,15307
5370,3983,1151
5371,5765,3992
5372,1726,3489
5373,12445,10908
5374,16757,12067
5375,1880,7765
5376,13920,17907
5377,9078,886
5378,12304,11343
5379,10923,14273
5380,7175,708
5381,2013,8250
5382,16253,11442
5383,1130,3670
5384,13320,14978
5385,11086,16227
5386,107,234
5387,5602,6674
5388,14801,14454
5389,15639,14822
5390,4933,9296
5391,17874,11686
5392,1134,5475
5393,1448,4684
5394,8729,400
5395,8382,1780
5396,15351,14149
5397,17619,13520
5398,7167,5158
5399,12918,17264
5400,1752,8272
5401,1127,6444
5402,8731,7646
5403,7509,5519
5404,18869,17701
5405,7711,1836
5406,325,8858
5407,7454,4592
5408,1749,6213
5409,6405,7861
5410,5461,8051
5411,18642,18512
5412,9104,4426
5413,8812,2918
5414,4542,5588
5415,572,9203
5416,7744,7783
5417,4563,5141
5418,12256,10693
5419,9131,2011
5420,3382,7954
5421,2733,470
5422,5521,9304
5423,7611,668
5424,6343,1144
5425,8306,7393
5426,10055,16897
5427,13919,16912
5428,14164,16244
5429,7866,3855
5430,13411,13622
5431,10125,11531
5432,4410,6145
5433,11918,12490
5434,4242,135
5435,17589,11801
5436,8490,8786
5437,3016,6242
5438,6706,1923
5439,2380,7626
5440,9028,5077
5441,1611,2050
5442,11361,9565
5443,8664,5713
5444,17700,12233
5445,15272,9920
5446,4731,2801
5447,7611,6588
5448,3260,1689
5449,11286,12285
5450,7229,7691
5451,8020,1418
5452,8743,7397
5453,5246,2033
5454,4936,7645
5455,4750,6140
5456,12623,10052
5457,7316,1550
5458,1127,1360
5459,9372,18552
5460,7992,8602
5461,12038,11640
5462,14561,12609
5463,12609,18439
5464,10250,17538
5465,7466,2213
5466,13610,16710
5467,10414,14688
5468,6974,313
5469,981,4707
5470,4016,4298
5471,6579,5621
5472,15776,16345
5473,7516,8614
5474,15894,9940
5475,11950,17326
5476,9767,11293
5477,16218,13531
5478,12550,16277
5479,17591,13558
5480,14532,9331
5481,9020,8467
5482,14578,10632
5483,1268,2809
5484,5011,5142
5485,6848,8477
5486,13231,10624
5487,17376,17565
5488,17830,11664
5489,10793,16877
5490,14347,10186
5491,10023,11800
5492,1720,3219
5493,6214,545
5494,16807,15451
5495,14661,13703
5496,13597,17101
5497,15828,15277
5498,10330,17805
5499,16569,16847
5500,17703,4151
5501,2002,7669
5502,3540,2557
5503,17308,16676
5504,2102,3572
5505,16267,15501
5506,843,8954
5507,11694,18719
5508,11401,13748
5509,165,3758
5510,15260,14228
5511,10552,13895
5512,3170,7529
5513,14595,15360
5514,14076,13467
5515,2763,1393
5516,361,3707
5517,326,2883
5518,10092,9561
5519,6956,7887
5520,2670,688
5521,5957,3195
5522,10143,12676
5523,16546,13052
5524,6775,8597
5525,14627,16349
5526,13614,10968
5527,3870,6913
5528,15685,14644
5529,11284,18725
5530,2159,1559
5531,2238,1201
5532,7883,7250
5533,16857,18054
5534,1792,6840
5535,17218,11462
5536,8104,2997
5537,15802,12227
5538,12126,10566
5539,2410,8894
5540,11361,10832
5541,18405,18250
5542,14983,15007
5543,16278,12320
5544,13168,16654
5545,12996,18115
5546,4137,2503
5547,3846,7022
5548,5996,2065
5549,18402,13069
5550,12002,15522
5551,10634,12122
5552,15922,18190
5553,978,7026
5554,2035,7757
5555,13506,17067
5556,3035,4143
5557,18303,12127
5558,15320,9865
5559,14090,14412
5560,7834,7842
5561,3455,1006
5562,7658,7383
5563,13897,18691
5564,653,16
5565,2082,4987
5566,12564,14155
5567,5085,7975
5568,11157,17630
5569,8872,5373
5570,6726,1889
5571,979,5616
5572,15907,18475
5573,9176,4985
5574,4349,5875
5575,10623,16873
5576,10742,12443
5577,13028,17473
5578,18731,9593
5579,18580,11172
5580,4579,471
5581,12323,18434
5582,16808,13601
5583,17811,10575
5584,6980,9078
5585,259,6485
5586,13897,12635
5587,11969,10586
5588,17703,438
5589,15641,17598
5590,841,2241
5591,10764,15943
5592,13303,15337
5593,9385,13070
5594,6518,8720
5595,8395,3292
5596,15561,16646
5597,13775,14649
5598,8971,149
5599,1780,6200
5600,14496,13051
5601,13947,10706
5602,2459,2635
5603,7377,5311
5604,7133,4556
5605,1059,5548
5606,10701,16941
5607,12897,15094
5608,3554,2696
5609,4172,2112
5610,17748,9621
5611,7186,7059
5612,77,2108
5613,2270,6566
5614,4436,4614
5615,11178,11582
5616,12228,10147
5617,16212,11858
5618,12530,18615
5619,13525,12118
5620,6723,9220
5621,8248,3765
5622,1023,9266
5623,9730,10405
5624,18143,14852
5625,15149,14848
5626,12219,17072
5627,10664,9918
5628,17786,16932
5629,8710,4536
5630,17051,17713
5631,18608,12527
5632,14956,16343
5633,11941,11107
5634,5913,2187
5635,6796,3316
5636,3354,7536
5637,14489,16638
5638,8702,2426
5639,529,7039
5640,6273,4288
5641,18043,15248
5642,12754,13656
5643,8706,545
5644,5799,2204
5645,2183,1784
5646,5426,5158
5647,14847,18860
5648,11542,9723
5649,8644,4712
5650,13187,14490
5651,13251,17679
5652,5153,1342
5653,10424,18478
5654,16382,16783
5655,2262,6773
5656,13553,14912
5657,12157,12661
5658,17494,11529
5659,17646,12969
5660,1312,6856
5661,15495,9668
5662,16902,16104
5663,12308,15196
5664,12914,17215
5665,8688,7679
5666,13506,10699
5667,11382,18284
5668,11788,14424
5669,6556,5662
5670,8335,1513
5671,10231,10960
5672,14848,17781
5673,17703,2908
5674,1971,5738
5675,18640,13326
5676,4437,6605
5677,1823,6633
5678,18359,11317
5679,1481,4979
5680,10433,17402
5681,11012,15188
5682,8215,177
5683,18717,14771
5684,9772,12411
5685,10970,11551
5686,477,4892
5687,3704,3433
5688,14659,14196
5689,11602,9935
5690,4199,5843
5691,8637,9028
5692,713,1608
5693,15052,10140
5694,7183,4374
5695,13433,15357
5696,1313,8699
5697,4265,8795
5698,17773,17476
5699,17874,16989
5700,4328,5657
5701,14267,9752
5702,10220,13987
5703,12477,12656
5704,8232,4822
5705,11990,17866
5706,15845,13952
5707,15838,18016
5708,280,5250
5709,5021,3901
5710,14810,13301
5711,18193,15829
5712,13297,15358
5713,7249,4854
5714,10553,10230
5715,11157,15292
5716,9332,9489
5717,16514,14101
5718,13440,14644
5719,9999,11111
5720,5734,1639
5721,15514,15310
5722,11805,18573
5723,1516,3564
5724,14954,12390
5725,17433,17007
5726,15855,11738
5727,8897,5154
5728,12529,11277
5729,7234,6612
5730,4807,7237
5731,5360,1750
5732,6206,6594
5733,4769,6132
5734,16925,12908
5735,10435,7297
5736,18028,17260
5737,2933,7673
5738,3584,8671
5739,2459,6094
5740,18445,17441
5741,772,7031
5742,17626,15645
5743,10520,11278
5744,15798,13213
5745,16921,12001
5746,857,1758
5747,13501,16750
5748,10636,14175
5749,3870,6491
5750,18245,8784
5751,14031,11313
5752,17051,9653
5753,16175,16613
5754,7071,5196
5755,7261,7186
5756,4858,2556
5757,12724,10649
5758,3575,3000
5759,14045,12365
5760,6740,7655
5761,3473,9075
5762,1632,5880
5763,15471,11635
5764,11665,15380
5765,1852,7653
5766,5435,5522
5767,9464,18109
5768,1479,2176
5769,8602,215
5770,14310,9864
5771,4721,7559
5772,769,8240
5773,6182,1363
5774,2965,3167
5775,8872,7304
5776,2340,5744
5777,11592,17957
5778,13536,9476
5779,18618,15698
5780,9813,11552
5781,4527,6345
5782,10594,13190
5783,6030,143
5784,4769,2541
5785,7417,7141
5786,10806,9523
5787,7091,6136
5788,9927,16875
5789,15150,15078
5790,9283,911
5791,15824,15871
5792,17130,9629
5793,2584,7877
5794,11397,18336
5795,2270,3266
5796,12778,12422
5797,7116,98
5798,12332,13182
5799,5442,1225
5800,5496,1765
5801,14021,16410
5802,16191,13280
5803,9801,14125
5804,1388,93
5805,16742,9502
5806,18718,13641
5807,8731,5086
5808,17150,11342
5809,8863,9186
5810,6032,7203
5811,18537,11567
5812,17576,11926
5813,18364,16008
5814,9016,3350
5815,17844,14304
5816,5880,8754
5817,5661,8157
5818,14924,17277
5819,5707,5519
5820,7116,3457
5821,6416,3458
5822,18727,16406
5823,2119,2574
5824,9902,18039
5825,2931,7441
5826,2211,50
5827,14210,17607
5828,16135,11772
5829,3255,1311
5830,1258,3132
5831,996,5600
5832,4542,8607
5833,13595,10982
5834,17874,12616
5835,14677,17256
5836,13314,16624
5837,13088,9661
5838,7844,3865
5839,7277,4750
5840,17870,11106
5841,4298,4016
5842,10726,18661
5843,18593,16727
5844,9478,13809
5845,7655,1558
5846,15943,10419
5847,5918,6043
5848,1252,5032
5849,4703,4373
5850,10650,14771
5851,12816,14571
5852,5837,3707
5853,15002,13585
5854,8165,697
5855,14219,14013
5856,5022,732
5857,16423,14035
5858,15150,10059
5859,16983,13640
5860,624,8429
5861,12328,14071
5862,16838,16208
5863,9272,2024
5864,18080,14412
5865,2156,9310
5866,13264,10162
5867,1208,2086
5868,214,6451
5869,9237,8384
5870,6726,411
5871,526,1215
5872,9684,16003
5873,2006,9244
5874,16519,18552
5875,8597,7325
5876,995,4340
5877,17162,14494
5878,11454,12753
5879,13867,18125
5880,10663,10799
5881,4057,8868
5882,9000,9223
